base_month;account_id;account_status;feature_status;segment;region;service_level;consumption;cost;revenue
01/02/2024;11159184;Assinante;Trial;C;PB;0.851;4,00;1,16;0,00
01/02/2024;11172387;Assinante;Trial;C;SP;0.83;6,00;17399999999999900,00;0,00
01/02/2024;11188992;Assinante;Trial;C;SP;0.877;9,00;2,61;0,00
01/02/2024;11339301;Assinante;Trial;C;CE;0.83;5,00;1,45;0,00
01/02/2024;11445141;Assinante;Trial;C;RJ;0.877;13,00;3,77;0,00
01/02/2024;11541882;Assinante;Trial;C;SP;0.872;8,00;2,32;0,00
01/02/2024;11586162;Assinante;Trial;C;MG;0.834;18,00;5,22;0,00
01/02/2024;11634465;Assinante;Trial;C;SP;0.843;19,00;5,51;0,00
01/02/2024;11701884;Assinante;Trial;C;RJ;0.83;242,00;7017999999999990,00;0,00
01/02/2024;11707338;Assinante;Trial;C;MG;0.847;22,00;6,38;0,00
01/02/2024;11727426;Assinante;Trial;C;RJ;0.864;15,00;4,35;0,00
01/02/2024;11776620;Desistente;Trial;C;SP;0.864;5,00;1,45;0,00
01/02/2024;11781777;Assinante;Trial;C;SP;0.885;23,00;6,67;0,00
01/02/2024;11795871;Assinante;Trial;C;PB;0.86;1,00;0,29;0,00
01/02/2024;11799165;Assinante;Trial;C;RJ;0.855;15,00;4,35;0,00
01/02/2024;11928279;Assinante;Trial;C;SP;0.864;37,00;10,73;0,00
01/02/2024;11940753;Assinante;Trial;B;SP;0.83;11,00;3,19;0,00
01/02/2024;12026289;Assinante;Trial;C;CE;0.851;15,00;4,35;0,00
01/02/2024;12064035;Desistente;Trial;C;SP;0.855;6,00;17399999999999900,00;0,00
01/02/2024;12077805;Assinante;Trial;C;RJ;0.868;44,00;12,76;0,00
01/02/2024;12085959;Assinante;Trial;C;SP;0.838;45,00;13,05;0,00
01/02/2024;12178650;Assinante;Trial;C;CE;0.868;33,00;9,57;0,00
01/02/2024;12187290;Assinante;Trial;C;CE;0.855;59,00;17,11;0,00
01/02/2024;12191799;Assinante;Trial;C;RJ;0.826;11,00;3,19;0,00
01/02/2024;12214884;Assinante;Trial;C;RJ;0.834;11,00;3,19;0,00
01/02/2024;12225441;Assinante;Trial;C;SP;0.83;15,00;4,35;0,00
01/02/2024;12237969;Trial;Trial;;RJ;0.847;1,00;0,29;0,00
01/02/2024;12264861;Assinante;Trial;C;RJ;0.834;26,00;7539999999999990,00;0,00
01/02/2024;12410013;Assinante;Trial;B;MG;0.868;329,00;95,41;0,00
01/02/2024;12481644;Assinante;Trial;C;SP;0.834;11,00;3,19;0,00
01/02/2024;12491634;Assinante;Trial;C;RJ;0.838;94,00;27,26;0,00
01/02/2024;12539721;Assinante;Trial;C;MG;0.864;34,00;9,86;0,00
01/02/2024;12552249;Assinante;Trial;B;CE;0.86;173,00;50,17;0,00
01/02/2024;12585675;Assinante;Trial;C;RJ;0.868;59,00;17,11;0,00
01/02/2024;12604467;Assinante;Trial;B;SP;0.868;52,00;15079999999999900,00;0,00
01/02/2024;12615645;Assinante;Trial;B;CE;0.821;135,00;39,15;0,00
01/02/2024;12655011;Assinante;Trial;C;RJ;0.843;5,00;1,45;0,00
01/02/2024;12669510;Assinante;Trial;C;SP;0.804;11,00;3,19;0,00
01/02/2024;12724509;Assinante;Trial;C;PB;0.872;21,00;6,09;0,00
01/02/2024;12727182;Assinante;Trial;B;PB;0.855;82,00;23,78;0,00
01/02/2024;12753615;Assinante;Trial;C;SP;0.855;38,00;11,02;0,00
01/02/2024;12788742;Assinante;Trial;C;SP;0.847;145,00;42,05;0,00
01/02/2024;13023237;Assinante;Trial;C;RJ;0.838;56,00;16,24;0,00
01/03/2024;1299;Assinante;Trial;C;SP;0.855;76,00;22,04;0,00
01/03/2024;14421;Assinante;Trial;C;SP;0.881;42,00;12,18;0,00
01/03/2024;91587;Assinante;Trial;C;PB;0.864;105,00;30,45;0,00
01/03/2024;143724;Assinante;Trial;C;RJ;0.86;246,00;7133999999999990,00;0,00
01/03/2024;169968;Assinante;Trial;C;RJ;0.877;13,00;3,77;0,00
01/03/2024;212574;Assinante;Trial;C;SP;0.864;6,00;17399999999999900,00;0,00
01/03/2024;214329;Assinante;Trial;B;PB;0.86;7,00;2,03;0,00
01/03/2024;216462;Assinante;Trial;C;RJ;0.821;20,00;5,80;0,00
01/03/2024;275565;Assinante;Trial;B;SP;0.868;24,00;6959999999999990,00;0,00
01/03/2024;300162;Assinante;Trial;C;SP;0.847;35,00;10,15;0,00
01/03/2024;317739;Assinante;Trial;C;PB;0.864;226,00;6553999999999990,00;0,00
01/03/2024;321600;Assinante;Trial;C;PB;0.813;59,00;17,11;0,00
01/03/2024;324327;Assinante;Trial;C;SP;0.851;74,00;21,46;0,00
01/03/2024;340770;Assinante;Trial;C;RJ;0.847;31,00;8,99;0,00
01/03/2024;342201;Assinante;Trial;C;SP;0.855;45,00;13,05;0,00
01/03/2024;364476;Assinante;Trial;C;RJ;0.877;56,00;16,24;0,00
01/03/2024;429249;Assinante;Trial;C;SP;0.86;3,00;0,87;0,00
01/03/2024;454008;Assinante;Trial;C;MG;0.83;11,00;3,19;0,00
01/03/2024;498855;Assinante;Trial;C;PB;0.889;15,00;4,35;0,00
01/03/2024;609231;Assinante;Trial;C;RJ;0.834;18,00;5,22;0,00
01/03/2024;616521;Assinante;Trial;B;SP;0.821;413,00;119,77;0,00
01/03/2024;678297;Assinante;Trial;C;SP;0.838;18,00;5,22;0,00
01/03/2024;690393;Assinante;Trial;C;RJ;0.821;28,00;8,12;0,00
01/03/2024;756408;Assinante;Trial;C;RJ;0.872;25,00;7249999999999990,00;0,00
01/03/2024;808005;Assinante;Trial;C;SP;0.851;97,00;28,13;0,00
01/03/2024;882552;Assinante;Trial;C;CE;0.868;23,00;6,67;0,00
01/03/2024;1366716;Assinante;Trial;B;SP;0.855;4,00;1,16;0,00
01/03/2024;1382970;Assinante;Trial;B;PB;0.843;105,00;30,45;0,00
01/03/2024;1455330;Assinante;Trial;C;PB;0.855;77,00;22,33;0,00
01/03/2024;1548210;Assinante;Trial;C;RJ;0.86;26,00;7539999999999990,00;0,00
01/03/2024;1558578;Assinante;Trial;C;SP;0.817;49,00;14,21;0,00
01/03/2024;1566651;Assinante;Trial;C;SP;0.843;26,00;7539999999999990,00;0,00
01/03/2024;1874586;Assinante;Trial;B;CE;0.864;269,00;7800999999999990,00;0,00
01/03/2024;1956207;Assinante;Trial;C;PB;0.86;37,00;10,73;0,00
01/03/2024;2006859;Assinante;Trial;C;SP;0.881;193,00;55,97;0,00
01/03/2024;2021412;Assinante;Trial;C;SP;0.847;106,00;30,74;0,00
01/03/2024;2117991;Assinante;Trial;B;SP;0.826;33,00;9,57;0,00
01/03/2024;2124066;Desistente;Trial;B;SP;0.877;350,00;101,50;0,00
01/03/2024;2138025;Assinante;Trial;C;SP;0.838;3,00;0,87;0,00
01/03/2024;2158329;Assinante;Trial;C;PB;0.851;14,00;4,06;0,00
01/03/2024;2158572;Assinante;Trial;C;SP;0.834;35,00;10,15;0,00
01/03/2024;2176230;Assinante;Trial;C;RJ;0.83;35,00;10,15;0,00
01/03/2024;2214192;Assinante;Trial;B;SP;0.838;214,00;62,06;0,00
01/03/2024;2252505;Assinante;Trial;C;SP;0.864;15,00;4,35;0,00
01/03/2024;2335773;Assinante;Trial;C;PB;0.838;71,00;20,59;0,00
01/03/2024;2398251;Assinante;Trial;C;CE;0.877;31,00;8,99;0,00
01/03/2024;2442261;Assinante;Trial;C;RJ;0.864;86,00;24,94;0,00
01/03/2024;2459838;Assinante;Trial;C;SP;0.847;39,00;11,31;0,00
01/03/2024;2469720;Assinante;Trial;B;RJ;0.86;418,00;12121999999999900,00;0,00
01/03/2024;2483382;Assinante;Trial;C;SP;0.838;90,00;26,10;0,00
01/03/2024;2508681;Assinante;Trial;C;RJ;0.864;18,00;5,22;0,00
01/03/2024;2558739;Assinante;Trial;C;SP;0.834;128,00;37,12;0,00
01/03/2024;2605827;Assinante;Trial;C;SP;0.843;34,00;9,86;0,00
01/03/2024;2621217;Assinante;Trial;C;RJ;0.855;51,00;14,79;0,00
01/03/2024;2625267;Assinante;Trial;B;SP;0.855;34,00;9,86;0,00
01/03/2024;2629047;Assinante;Trial;C;RJ;0.834;8,00;2,32;0,00
01/03/2024;2629776;Assinante;Trial;C;RJ;0.889;58,00;16,82;0,00
01/03/2024;2774469;Assinante;Trial;B;SP;0.834;141,00;40,89;0,00
01/03/2024;2809002;Assinante;Trial;C;MG;0.838;42,00;12,18;0,00
01/03/2024;2839998;Assinante;Trial;C;PB;0.826;84,00;24,36;0,00
01/03/2024;2874153;Assinante;Trial;C;MG;0.86;45,00;13,05;0,00
01/03/2024;2903124;Assinante;Trial;C;RJ;0.851;402,00;116,58;0,00
01/03/2024;2962308;Assinante;Trial;C;SP;0.872;301,00;8728999999999990,00;0,00
01/03/2024;3093933;Assinante;Trial;B;MG;0.834;24,00;6959999999999990,00;0,00
01/03/2024;3135621;Assinante;Trial;C;SP;0.847;54,00;15659999999999900,00;0,00
01/03/2024;3149688;Assinante;Trial;B;SP;0.864;316,00;91,64;0,00
01/03/2024;3193752;Assinante;Trial;C;SP;0.855;50,00;14499999999999900,00;0,00
01/03/2024;3338607;Assinante;Trial;C;PB;0.847;10,00;2,90;0,00
01/03/2024;3341631;Assinante;Trial;C;RJ;0.838;7,00;2,03;0,00
01/03/2024;3359721;Assinante;Trial;C;MG;0.877;13,00;3,77;0,00
01/03/2024;3382050;Assinante;Trial;C;MG;0.834;32,00;9,28;0,00
01/03/2024;3403542;Assinante;Trial;B;CE;0.889;420,00;121,80;0,00
01/03/2024;3455868;Assinante;Trial;C;SP;0.821;36,00;10,44;0,00
01/03/2024;3572886;Assinante;Trial;C;PB;0.86;13,00;3,77;0,00
01/03/2024;3608607;Assinante;Trial;C;SP;0.817;23,00;6,67;0,00
01/03/2024;3633366;Assinante;Trial;C;SP;0.83;36,00;10,44;0,00
01/03/2024;3686664;Assinante;Trial;C;SP;0.834;66,00;19,14;0,00
01/03/2024;3718740;Assinante;Trial;B;SP;0.821;107,00;31,03;0,00
01/03/2024;3752598;Assinante;Trial;C;PB;0.834;21,00;6,09;0,00
01/03/2024;3806706;Assinante;Trial;C;MG;0.834;53,00;15,37;0,00
01/03/2024;3856089;Assinante;Trial;C;SP;0.847;50,00;14499999999999900,00;0,00
01/03/2024;4150794;Assinante;Trial;B;SP;0.821;222,00;64,38;0,00
01/03/2024;4196856;Assinante;Trial;C;PB;0.847;8,00;2,32;0,00
01/03/2024;4208655;Assinante;Trial;C;MG;0.851;16,00;4,64;0,00
01/03/2024;4249047;Assinante;Trial;C;SP;0.855;66,00;19,14;0,00
01/03/2024;4251720;Assinante;Trial;C;SP;0.881;4,00;1,16;0,00
01/03/2024;4256364;Assinante;Trial;C;SP;0.838;300,00;87,00;0,00
01/03/2024;4337445;Assinante;Trial;C;SP;0.826;98,00;28,42;0,00
01/03/2024;4499148;Assinante;Trial;C;MG;0.851;59,00;17,11;0,00
01/03/2024;4529550;Assinante;Trial;C;RJ;0.809;18,00;5,22;0,00
01/03/2024;4566162;Assinante;Trial;B;PB;0.83;34,00;9,86;0,00
01/03/2024;4612440;Assinante;Trial;C;MG;0.864;35,00;10,15;0,00
01/03/2024;4819476;Assinante;Trial;C;SP;0.834;16,00;4,64;0,00
01/03/2024;4839645;Assinante;Trial;C;PB;0.821;36,00;10,44;0,00
01/03/2024;5071467;Assinante;Trial;C;SP;0.855;81,00;23,49;0,00
01/03/2024;5227203;Assinante;Trial;C;SP;0.885;36,00;10,44;0,00
01/03/2024;5392470;Assinante;Trial;C;RJ;0.838;48,00;13919999999999900,00;0,00
01/03/2024;5631555;Assinante;Trial;B;PB;0.885;122,00;35379999999999900,00;0,00
01/03/2024;5714445;Assinante;Trial;C;SP;0.86;15,00;4,35;0,00
01/03/2024;5717118;Assinante;Trial;C;SP;0.881;4,00;1,16;0,00
01/03/2024;5740419;Assinante;Trial;C;SP;0.881;8,00;2,32;0,00
01/03/2024;5748627;Assinante;Trial;C;RJ;0.834;13,00;3,77;0,00
01/03/2024;5790774;Assinante;Trial;C;SP;0.826;29,00;8,41;0,00
01/03/2024;5796795;Assinante;Trial;C;RJ;0.834;19,00;5,51;0,00
01/03/2024;5882250;Assinante;Trial;C;SP;0.911;31,00;8,99;0,00
01/03/2024;5892861;Assinante;Trial;C;SP;0.809;69,00;20,01;0,00
01/03/2024;5935305;Assinante;Trial;C;PB;0.826;428,00;124,12;0,00
01/03/2024;5976021;Assinante;Trial;C;RJ;0.881;73,00;21,17;0,00
01/03/2024;6000321;Assinante;Trial;C;RJ;0.872;10,00;2,90;0,00
01/03/2024;6017466;Assinante;Trial;C;PB;0.851;11,00;3,19;0,00
01/03/2024;6169152;Assinante;Trial;C;SP;0.843;36,00;10,44;0,00
01/03/2024;6201498;Assinante;Trial;C;RJ;0.86;27,00;7829999999999990,00;0,00
01/03/2024;6224178;Assinante;Trial;C;RJ;0.843;45,00;13,05;0,00
01/03/2024;6239163;Assinante;Trial;C;SP;0.838;95,00;27,55;0,00
01/03/2024;6246399;Assinante;Trial;C;SP;0.813;3,00;0,87;0,00
01/03/2024;6257253;Assinante;Trial;C;SP;0.86;24,00;6959999999999990,00;0,00
01/03/2024;6265947;Assinante;Trial;C;RJ;0.843;32,00;9,28;0,00
01/03/2024;6310713;Assinante;Trial;C;RJ;0.898;0,00;0,00;0,00
01/03/2024;6345759;Assinante;Trial;C;SP;0.83;123,00;35669999999999900,00;0,00
01/03/2024;6384693;Assinante;Trial;C;PB;0.813;92,00;26,68;0,00
01/03/2024;6415311;Assinante;Trial;C;RJ;0.851;13,00;3,77;0,00
01/03/2024;6443256;Assinante;Trial;C;SP;0.851;2,00;0,58;0,00
01/03/2024;6488373;Assinante;Trial;C;CE;0.881;419,00;121,51;0,00
01/03/2024;6523527;Assinante;Trial;C;MG;0.877;230,00;6669999999999990,00;0,00
01/03/2024;6524391;Assinante;Trial;C;PB;0.851;23,00;6,67;0,00
01/03/2024;6602259;Assinante;Trial;C;SP;0.872;35,00;10,15;0,00
01/03/2024;6613248;Assinante;Trial;C;MG;0.83;37,00;10,73;0,00
01/03/2024;6631419;Assinante;Trial;C;SP;0.86;43,00;12,47;0,00
01/03/2024;6684015;Assinante;Trial;C;RJ;0.855;2,00;0,58;0,00
01/03/2024;6701241;Assinante;Trial;C;SP;0.855;571,00;16558999999999900,00;0,00
01/03/2024;6883410;Assinante;Trial;C;SP;0.843;31,00;8,99;0,00
01/03/2024;6915972;Assinante;Trial;C;RJ;0.851;46,00;13,34;0,00
01/03/2024;6991491;Assinante;Trial;C;SP;0.855;3,00;0,87;0,00
01/03/2024;7003938;Assinante;Trial;C;RJ;0.834;7,00;2,03;0,00
01/03/2024;7022433;Assinante;Trial;C;MG;0.864;11,00;3,19;0,00
01/03/2024;7224042;Assinante;Trial;C;RJ;0.843;15,00;4,35;0,00
01/03/2024;7229550;Assinante;Trial;C;SP;0.838;48,00;13919999999999900,00;0,00
01/03/2024;7332987;Assinante;Trial;B;RJ;0.838;37,00;10,73;0,00
01/03/2024;7349970;Assinante;Trial;C;SP;0.855;277,00;80,33;0,00
01/03/2024;7538754;Assinante;Trial;C;RJ;0.821;22,00;6,38;0,00
01/03/2024;7586166;Assinante;Trial;C;SP;0.843;59,00;17,11;0,00
01/03/2024;7587732;Assinante;Trial;C;SP;0.834;62,00;17,98;0,00
01/03/2024;7607469;Assinante;Trial;C;CE;0.834;60,00;17,40;0,00
01/03/2024;7616082;Assinante;Trial;C;RJ;0.902;19,00;5,51;0,00
01/03/2024;7730508;Assinante;Trial;B;SP;0.83;231,00;66,99;0,00
01/03/2024;7735206;Assinante;Trial;C;PB;0.813;43,00;12,47;0,00
01/03/2024;7858461;Assinante;Trial;C;SP;0.86;8,00;2,32;0,00
01/03/2024;7990383;Assinante;Trial;C;CE;0.826;46,00;13,34;0,00
01/03/2024;8047812;Assinante;Trial;C;RJ;0.838;29,00;8,41;0,00
01/03/2024;8111937;Assinante;Trial;C;SP;0.86;86,00;24,94;0,00
01/03/2024;8300370;Assinante;Trial;C;CE;0.838;6,00;17399999999999900,00;0,00
01/03/2024;8327856;Assinante;Trial;C;SP;0.834;55,00;15,95;0,00
01/03/2024;8331447;Assinante;Trial;C;PB;0.86;12,00;34799999999999900,00;0,00
01/03/2024;8341761;Assinante;Trial;C;PB;0.872;1867,00;541,43;0,00
01/03/2024;8408856;Assinante;Trial;B;PB;0.847;3,00;0,87;0,00
01/03/2024;8489316;Assinante;Trial;C;MG;0.847;26,00;7539999999999990,00;0,00
01/03/2024;8515776;Assinante;Trial;C;MG;0.809;3,00;0,87;0,00
01/03/2024;8579550;Assinante;Trial;C;PB;0.817;22,00;6,38;0,00
01/03/2024;8581845;Assinante;Trial;C;SP;0.826;30,00;8,70;0,00
01/03/2024;8622291;Assinante;Trial;B;MG;0.809;421,00;122,09;0,00
01/03/2024;8794254;Assinante;Trial;C;CE;0.881;147,00;42,63;0,00
01/03/2024;8844042;Assinante;Trial;C;SP;0.881;42,00;12,18;0,00
01/03/2024;8925123;Assinante;Trial;C;SP;0.86;36,00;10,44;0,00
01/03/2024;9131484;Assinante;Trial;B;SP;0.877;15,00;4,35;0,00
01/03/2024;9276582;Assinante;Trial;C;SP;0.847;54,00;15659999999999900,00;0,00
01/03/2024;9291675;Assinante;Trial;C;SP;0.826;21,00;6,09;0,00
01/03/2024;9335847;Assinante;Trial;C;PB;0.838;10,00;2,90;0,00
01/03/2024;9384582;Assinante;Trial;C;SP;0.847;22,00;6,38;0,00
01/03/2024;9391710;Assinante;Trial;C;PB;0.868;10,00;2,90;0,00
01/03/2024;9524820;Assinante;Trial;C;SP;0.834;29,00;8,41;0,00
01/03/2024;9550740;Assinante;Trial;C;SP;0.864;13,00;3,77;0,00
01/03/2024;9589134;Assinante;Trial;C;SP;0.826;15,00;4,35;0,00
01/03/2024;9592779;Assinante;Trial;C;SP;0.847;61,00;17689999999999900,00;0,00
01/03/2024;9672429;Assinante;Trial;B;RJ;0.804;654,00;189,66;0,00
01/03/2024;9724053;Assinante;Trial;B;SP;0.843;121,00;35,09;0,00
01/03/2024;9763635;Assinante;Trial;C;SP;0.86;40,00;11,60;0,00
01/03/2024;9815691;Assinante;Trial;C;MG;0.843;51,00;14,79;0,00
01/03/2024;9850332;Assinante;Trial;C;MG;0.864;21,00;6,09;0,00
01/03/2024;9908571;Assinante;Trial;C;PB;0.838;102,00;29,58;0,00
01/03/2024;9975018;Assinante;Trial;C;SP;0.885;43,00;12,47;0,00
01/03/2024;9984063;Assinante;Trial;C;SP;0.86;45,00;13,05;0,00
01/03/2024;10038792;Assinante;Trial;C;SP;0.881;47,00;13,63;0,00
01/03/2024;10070355;Assinante;Trial;C;MG;0.851;11,00;3,19;0,00
01/03/2024;10092414;Assinante;Trial;C;CE;0.86;6,00;17399999999999900,00;0,00
01/03/2024;10121844;Assinante;Trial;C;SP;0.804;33,00;9,57;0,00
01/03/2024;10160049;Assinante;Trial;C;SP;0.864;225,00;65,25;0,00
01/03/2024;10210188;Assinante;Trial;C;RJ;0.86;57,00;16529999999999900,00;0,00
01/03/2024;10286166;Assinante;Trial;C;PB;0.847;91,00;26,39;0,00
01/03/2024;10298127;Assinante;Trial;C;SP;0.838;2,00;0,58;0,00
01/03/2024;10308360;Assinante;Trial;C;RJ;0.86;25,00;7249999999999990,00;0,00
01/03/2024;10347591;Assinante;Trial;C;RJ;0.86;12,00;34799999999999900,00;0,00
01/03/2024;10439067;Assinante;Trial;C;SP;0.86;38,00;11,02;0,00
01/03/2024;10440525;Assinante;Trial;C;RJ;0.877;5,00;1,45;0,00
01/03/2024;10445304;Assinante;Trial;C;SP;0.872;87,00;25,23;0,00
01/03/2024;10477623;Assinante;Trial;C;SP;0.851;9,00;2,61;0,00
01/03/2024;10521417;Assinante;Trial;C;SP;0.872;33,00;9,57;0,00
01/03/2024;10522875;Assinante;Trial;B;SP;0.894;695,00;201,55;0,00
01/03/2024;10575606;Assinante;Trial;C;MG;0.864;81,00;23,49;0,00
01/03/2024;10605873;Assinante;Trial;C;RJ;0.868;80,00;23,20;0,00
01/03/2024;10659792;Assinante;Trial;C;PB;0.83;5,00;1,45;0,00
01/03/2024;10670133;Assinante;Trial;B;SP;0.838;449,00;13020999999999900,00;0,00
01/03/2024;10761690;Assinante;Trial;C;SP;0.843;74,00;21,46;0,00
01/03/2024;10793172;Assinante;Trial;B;SP;0.864;25,00;7249999999999990,00;0,00
01/03/2024;10858620;Assinante;Trial;C;CE;0.817;43,00;12,47;0,00
01/03/2024;10952958;Assinante;Trial;B;SP;0.855;390,00;113,10;0,00
01/03/2024;10969212;Assinante;Trial;C;MG;0.83;33,00;9,57;0,00
01/03/2024;10975773;Assinante;Trial;C;RJ;0.843;19,00;5,51;0,00
01/03/2024;11004609;Assinante;Trial;C;PB;0.868;13,00;3,77;0,00
01/03/2024;11113608;Assinante;Trial;C;SP;0.855;51,00;14,79;0,00
01/03/2024;11159184;Assinante;Trial;C;PB;0.86;4,00;1,16;0,00
01/03/2024;11172387;Assinante;Trial;C;SP;0.847;9,00;2,61;0,00
01/03/2024;11188992;Assinante;Trial;C;SP;0.855;11,00;3,19;0,00
01/03/2024;11339301;Assinante;Trial;C;CE;0.86;6,00;17399999999999900,00;0,00
01/03/2024;11445141;Assinante;Trial;C;RJ;0.868;15,00;4,35;0,00
01/03/2024;11541882;Assinante;Trial;C;SP;0.86;10,00;2,90;0,00
01/03/2024;11586162;Assinante;Trial;C;MG;0.809;15,00;4,35;0,00
01/03/2024;11634465;Assinante;Trial;C;SP;0.843;6,00;17399999999999900,00;0,00
01/03/2024;11679555;Assinante;Trial;C;CE;0.843;40,00;11,60;0,00
01/03/2024;11701884;Assinante;Trial;C;RJ;0.834;205,00;59,45;0,00
01/03/2024;11707338;Assinante;Trial;C;MG;0.864;24,00;6959999999999990,00;0,00
01/03/2024;11727426;Assinante;Trial;C;RJ;0.826;19,00;5,51;0,00
01/03/2024;11771895;Assinante;Trial;C;RJ;0.809;0,00;0,00;0,00
01/03/2024;11776620;Desistente;Trial;C;SP;0.851;5,00;1,45;0,00
01/03/2024;11781777;Assinante;Trial;C;SP;0.864;26,00;7539999999999990,00;0,00
01/03/2024;11795871;Assinante;Trial;C;PB;0.843;1,00;0,29;0,00
01/03/2024;11799165;Assinante;Trial;C;RJ;0.843;16,00;4,64;0,00
01/03/2024;11928279;Assinante;Trial;C;SP;0.864;35,00;10,15;0,00
01/03/2024;11940753;Assinante;Trial;B;SP;0.843;12,00;34799999999999900,00;0,00
01/03/2024;11951013;Assinante;Trial;C;CE;0.851;20,00;5,80;0,00
01/03/2024;12026289;Assinante;Trial;C;CE;0.86;14,00;4,06;0,00
01/03/2024;12064035;Desistente;Trial;C;SP;0.855;7,00;2,03;0,00
01/03/2024;12077805;Assinante;Trial;C;RJ;0.826;44,00;12,76;0,00
01/03/2024;12085959;Assinante;Trial;C;SP;0.855;43,00;12,47;0,00
01/03/2024;12122949;Assinante;Trial;B;SP;0.838;115,00;33349999999999900,00;0,00
01/03/2024;12178650;Assinante;Trial;C;CE;0.851;60,00;17,40;0,00
01/03/2024;12187290;Assinante;Trial;C;CE;0.826;62,00;17,98;0,00
01/03/2024;12191799;Assinante;Trial;C;RJ;0.847;12,00;34799999999999900,00;0,00
01/03/2024;12214884;Assinante;Trial;C;RJ;0.881;8,00;2,32;0,00
01/03/2024;12223038;Assinante;Trial;C;SP;0.843;13,00;3,77;0,00
01/03/2024;12225441;Assinante;Trial;C;SP;0.877;20,00;5,80;0,00
01/03/2024;12237969;Trial;Trial;;RJ;0.855;1,00;0,29;0,00
01/03/2024;12264861;Assinante;Trial;C;RJ;0.894;36,00;10,44;0,00
01/03/2024;12375264;Assinante;Trial;C;SP;0.838;57,00;16529999999999900,00;0,00
01/03/2024;12410013;Assinante;Trial;B;MG;0.906;136,00;39,44;0,00
01/03/2024;12481644;Assinante;Trial;C;SP;0.898;8,00;2,32;0,00
01/03/2024;12491634;Assinante;Trial;C;RJ;0.834;132,00;38,28;0,00
01/03/2024;12539721;Assinante;Trial;C;MG;0.834;21,00;6,09;0,00
01/03/2024;12552249;Assinante;Trial;B;CE;0.86;429,00;124,41;0,00
01/03/2024;12585675;Assinante;Trial;C;RJ;0.826;62,00;17,98;0,00
01/03/2024;12604467;Assinante;Trial;B;SP;0.864;62,00;17,98;0,00
01/03/2024;12615645;Assinante;Trial;B;CE;0.851;139,00;40,31;0,00
01/03/2024;12651906;Trial;Trial;C;SP;0.855;0,00;0,00;0,00
01/03/2024;12655011;Assinante;Trial;C;RJ;0.894;4,00;1,16;0,00
01/03/2024;12669510;Assinante;Trial;C;SP;0.834;13,00;3,77;0,00
01/03/2024;12724509;Assinante;Trial;C;PB;0.821;8,00;2,32;0,00
01/03/2024;12727182;Assinante;Trial;B;PB;0.872;77,00;22,33;0,00
01/03/2024;12753615;Assinante;Trial;C;SP;0.881;33,00;9,57;0,00
01/03/2024;12788742;Assinante;Trial;C;SP;0.838;57,00;16529999999999900,00;0,00
01/03/2024;13002528;Assinante;Trial;B;SP;0.838;41,00;11,89;0,00
01/03/2024;13023237;Assinante;Trial;C;RJ;0.864;45,00;13,05;0,00
01/03/2024;13465227;Assinante;Trial;C;SP;0.834;14,00;4,06;0,00
01/04/2024;1299;Assinante;Trial;C;SP;0.911;75,00;21,75;0,00
01/04/2024;14421;Assinante;Trial;C;SP;0.864;51,00;14,79;0,00
01/04/2024;16824;Assinante;Trial;C;SP;0.86;395,00;114,55;0,00
01/04/2024;91587;Assinante;Trial;C;PB;0.889;83,00;24,07;0,00
01/04/2024;109704;Assinante;Trial;C;SP;0.86;72,00;20,88;0,00
01/04/2024;143724;Assinante;Trial;C;RJ;0.826;172,00;49,88;0,00
01/04/2024;169968;Assinante;Trial;C;RJ;0.834;16,00;4,64;0,00
01/04/2024;170454;Assinante;Trial;C;PB;0.817;150,00;43,50;0,00
01/04/2024;212574;Assinante;Trial;C;SP;0.855;8,00;2,32;0,00
01/04/2024;214329;Assinante;Trial;B;PB;0.855;8,00;2,32;0,00
01/04/2024;216462;Assinante;Trial;C;RJ;0.834;18,00;5,22;0,00
01/04/2024;275565;Assinante;Trial;B;SP;0.885;24,00;6959999999999990,00;0,00
01/04/2024;276726;Assinante;Trial;C;MG;0.868;9,00;2,61;0,00
01/04/2024;300162;Assinante;Trial;C;SP;0.843;38,00;11,02;0,00
01/04/2024;317739;Assinante;Trial;C;PB;0.838;78,00;22,62;0,00
01/04/2024;321600;Assinante;Trial;C;PB;0.855;36,00;10,44;0,00
01/04/2024;324327;Assinante;Trial;C;SP;0.817;71,00;20,59;0,00
01/04/2024;324408;Assinante;Trial;C;MG;0.86;82,00;23,78;0,00
01/04/2024;340770;Assinante;Trial;C;RJ;0.838;42,00;12,18;0,00
01/04/2024;342201;Assinante;Trial;C;SP;0.885;47,00;13,63;0,00
01/04/2024;364476;Assinante;Trial;C;RJ;0.855;48,00;13919999999999900,00;0,00
01/04/2024;429249;Assinante;Trial;C;SP;0.86;3,00;0,87;0,00
01/04/2024;454008;Assinante;Trial;C;MG;0.8;8,00;2,32;0,00
01/04/2024;498855;Assinante;Trial;C;PB;0.838;14,00;4,06;0,00
01/04/2024;609231;Assinante;Trial;C;RJ;0.868;15,00;4,35;0,00
01/04/2024;616521;Assinante;Trial;B;SP;0.851;178,00;51,62;0,00
01/04/2024;678297;Assinante;Trial;C;SP;0.843;22,00;6,38;0,00
01/04/2024;690393;Assinante;Trial;C;RJ;0.847;25,00;7249999999999990,00;0,00
01/04/2024;756408;Assinante;Trial;C;RJ;0.847;24,00;6959999999999990,00;0,00
